periodo;regiao;local;rede;ensino;serie;resultado;rendimento
2007;Nordeste;Total;Municipal;Fundamental;1s;Aprovado;73
2007;Nordeste;Total;Particular;Fundamental;1s;Aprovado;95,9
2007;Nordeste;Total;Publico;Fundamental;1s;Aprovado;73
2007;Nordeste;Total;Total;Fundamental;1s;Aprovado;74,8
2007;Nordeste;Urbana;Estadual;Fundamental;1s;Aprovado;72,2
2007;Nordeste;Urbana;Federal;Fundamental;1s;Aprovado;
2007;Nordeste;Urbana;Municipal;Fundamental;1s;Aprovado;75,9
2007;Nordeste;Urbana;Particular;Fundamental;1s;Aprovado;96,3
2007;Nordeste;Urbana;Publico;Fundamental;1s;Aprovado;75,3
2007;Nordeste;Urbana;Total;Fundamental;1s;Aprovado;78
2007;Sudeste;Rural;Estadual;Fundamental;1s;Aprovado;91,6
2007;Sudeste;Rural;Federal;Fundamental;1s;Aprovado;
2007;Sudeste;Rural;Municipal;Fundamental;1s;Aprovado;81,7
2007;Sudeste;Rural;Particular;Fundamental;1s;Aprovado;94,6
2007;Sudeste;Rural;Publico;Fundamental;1s;Aprovado;83,1
2007;Sudeste;Rural;Total;Fundamental;1s;Aprovado;83,2
2007;Sudeste;Total;Estadual;Fundamental;1s;Aprovado;95,5
2007;Sudeste;Total;Federal;Fundamental;1s;Aprovado;94,5
2007;Sudeste;Total;Municipal;Fundamental;1s;Aprovado;89,8
2007;Sudeste;Total;Particular;Fundamental;1s;Aprovado;98,4
2007;Sudeste;Total;Publico;Fundamental;1s;Aprovado;91,6
2007;Sudeste;Total;Total;Fundamental;1s;Aprovado;92,4
2007;Sudeste;Urbana;Estadual;Fundamental;1s;Aprovado;95,6
2007;Sudeste;Urbana;Federal;Fundamental;1s;Aprovado;94,5
2007;Sudeste;Urbana;Municipal;Fundamental;1s;Aprovado;90,7
2007;Sudeste;Urbana;Particular;Fundamental;1s;Aprovado;98,4
2007;Sudeste;Urbana;Publico;Fundamental;1s;Aprovado;92,4
2007;Sudeste;Urbana;Total;Fundamental;1s;Aprovado;93,1
2007;Sul;Rural;Estadual;Fundamental;1s;Aprovado;81,3
2007;Sul;Rural;Federal;Fundamental;1s;Aprovado;
2007;Sul;Rural;Municipal;Fundamental;1s;Aprovado;86,1
2007;Sul;Rural;Particular;Fundamental;1s;Aprovado;88,3
2007;Sul;Rural;Publico;Fundamental;1s;Aprovado;85,4
2007;Sul;Rural;Total;Fundamental;1s;Aprovado;85,4
2007;Sul;Total;Estadual;Fundamental;1s;Aprovado;82
2007;Sul;Total;Federal;Fundamental;1s;Aprovado;93,8
2007;Sul;Total;Municipal;Fundamental;1s;Aprovado;87,5
2007;Sul;Total;Particular;Fundamental;1s;Aprovado;97,3
2007;Sul;Total;Publico;Fundamental;1s;Aprovado;86,3
2007;Sul;Total;Total;Fundamental;1s;Aprovado;87,5
2007;Sul;Urbana;Estadual;Fundamental;1s;Aprovado;82
2007;Sul;Urbana;Federal;Fundamental;1s;Aprovado;93,8
2007;Sul;Urbana;Municipal;Fundamental;1s;Aprovado;87,7
2007;Sul;Urbana;Particular;Fundamental;1s;Aprovado;97,3
2007;Sul;Urbana;Publico;Fundamental;1s;Aprovado;86,4
2007;Sul;Urbana;Total;Fundamental;1s;Aprovado;87,7
2007;Centro_Oeste;Rural;Estadual;Fundamental;1s;Aprovado;84,4
2007;Centro_Oeste;Rural;Federal;Fundamental;1s;Aprovado;
2007;Centro_Oeste;Rural;Municipal;Fundamental;1s;Aprovado;78,2
2007;Centro_Oeste;Rural;Particular;Fundamental;1s;Aprovado;90,3
2007;Centro_Oeste;Rural;Publico;Fundamental;1s;Aprovado;79,7
2007;Centro_Oeste;Rural;Total;Fundamental;1s;Aprovado;79,8
2007;Centro_Oeste;Total;Estadual;Fundamental;1s;Aprovado;86,2
2007;Centro_Oeste;Total;Federal;Fundamental;1s;Aprovado;97,7
2007;Centro_Oeste;Total;Municipal;Fundamental;1s;Aprovado;83
2007;Centro_Oeste;Total;Particular;Fundamental;1s;Aprovado;97,9
2007;Centro_Oeste;Total;Publico;Fundamental;1s;Aprovado;84,2
2007;Centro_Oeste;Total;Total;Fundamental;1s;Aprovado;85,8
2007;Centro_Oeste;Urbana;Estadual;Fundamental;1s;Aprovado;86,3
2007;Centro_Oeste;Urbana;Federal;Fundamental;1s;Aprovado;97,7
2007;Centro_Oeste;Urbana;Municipal;Fundamental;1s;Aprovado;83,8
2007;Centro_Oeste;Urbana;Particular;Fundamental;1s;Aprovado;97,9
2007;Centro_Oeste;Urbana;Publico;Fundamental;1s;Aprovado;84,8
2007;Centro_Oeste;Urbana;Total;Fundamental;1s;Aprovado;86,5
2007;Norte;Rural;Estadual;Fundamental;2s;Aprovado;72,4
2007;Norte;Rural;Federal;Fundamental;2s;Aprovado;
2007;Norte;Rural;Municipal;Fundamental;2s;Aprovado;67,4
2007;Norte;Rural;Particular;Fundamental;2s;Aprovado;83,1
2007;Norte;Rural;Publico;Fundamental;2s;Aprovado;67,9
2007;Norte;Rural;Total;Fundamental;2s;Aprovado;67,9
2007;Norte;Total;Estadual;Fundamental;2s;Aprovado;77,1
2007;Norte;Total;Federal;Fundamental;2s;Aprovado;97,4
2007;Norte;Total;Municipal;Fundamental;2s;Aprovado;71,8
2007;Norte;Total;Particular;Fundamental;2s;Aprovado;96,7
2007;Norte;Total;Publico;Fundamental;2s;Aprovado;73,1
2007;Norte;Total;Total;Fundamental;2s;Aprovado;74
2007;Norte;Urbana;Estadual;Fundamental;2s;Aprovado;77,8
2007;Norte;Urbana;Federal;Fundamental;2s;Aprovado;97,4
2007;Norte;Urbana;Municipal;Fundamental;2s;Aprovado;75,4
2007;Norte;Urbana;Particular;Fundamental;2s;Aprovado;97,1
2007;Norte;Urbana;Publico;Fundamental;2s;Aprovado;76,2
2007;Norte;Urbana;Total;Fundamental;2s;Aprovado;77,5
2007;Nordeste;Rural;Estadual;Fundamental;2s;Aprovado;73,7
2007;Nordeste;Rural;Federal;Fundamental;2s;Aprovado;88,9
2007;Nordeste;Rural;Municipal;Fundamental;2s;Aprovado;74,6
2007;Nordeste;Rural;Particular;Fundamental;2s;Aprovado;90,7
2007;Nordeste;Rural;Publico;Fundamental;2s;Aprovado;74,5
2007;Nordeste;Rural;Total;Fundamental;2s;Aprovado;74,6
2007;Nordeste;Total;Estadual;Fundamental;2s;Aprovado;73,9
2007;Nordeste;Total;Federal;Fundamental;2s;Aprovado;93,7
2007;Nordeste;Total;Municipal;Fundamental;2s;Aprovado;75,4
2007;Nordeste;Total;Particular;Fundamental;2s;Aprovado;97
2007;Nordeste;Total;Publico;Fundamental;2s;Aprovado;75,3
2007;Nordeste;Total;Total;Fundamental;2s;Aprovado;76,8
2007;Nordeste;Urbana;Estadual;Fundamental;2s;Aprovado;73,9
2007;Nordeste;Urbana;Federal;Fundamental;2s;Aprovado;100
2007;Nordeste;Urbana;Municipal;Fundamental;2s;Aprovado;76,1
2007;Nordeste;Urbana;Particular;Fundamental;2s;Aprovado;97,2
2007;Nordeste;Urbana;Publico;Fundamental;2s;Aprovado;75,8
2007;Nordeste;Urbana;Total;Fundamental;2s;Aprovado;78,4
2007;Sudeste;Rural;Estadual;Fundamental;2s;Aprovado;85
2007;Sudeste;Rural;Federal;Fundamental;2s;Aprovado;
2007;Sudeste;Rural;Municipal;Fundamental;2s;Aprovado;81,6
2007;Sudeste;Rural;Particular;Fundamental;2s;Aprovado;97,3
2007;Sudeste;Rural;Publico;Fundamental;2s;Aprovado;82,1
2007;Sudeste;Rural;Total;Fundamental;2s;Aprovado;82,2
2007;Sudeste;Total;Estadual;Fundamental;2s;Aprovado;92,3
2007;Sudeste;Total;Federal;Fundamental;2s;Aprovado;94,6
2007;Sudeste;Total;Municipal;Fundamental;2s;Aprovado;86,9
2007;Sudeste;Total;Particular;Fundamental;2s;Aprovado;98,3
2007;Sudeste;Total;Publico;Fundamental;2s;Aprovado;88,7
2007;Sudeste;Total;Total;Fundamental;2s;Aprovado;89,8
2007;Sudeste;Urbana;Estadual;Fundamental;2s;Aprovado;92,6
2007;Sudeste;Urbana;Federal;Fundamental;2s;Aprovado;94,6
2007;Sudeste;Urbana;Municipal;Fundamental;2s;Aprovado;87,4
2007;Sudeste;Urbana;Particular;Fundamental;2s;Aprovado;98,3
2007;Sudeste;Urbana;Publico;Fundamental;2s;Aprovado;89,2
2007;Sudeste;Urbana;Total;Fundamental;2s;Aprovado;90,3
2007;Sul;Rural;Estadual;Fundamental;2s;Aprovado;88,4
2007;Sul;Rural;Federal;Fundamental;2s;Aprovado;
2007;Sul;Rural;Municipal;Fundamental;2s;Aprovado;87,8
2007;Sul;Rural;Particular;Fundamental;2s;Aprovado;96
2007;Sul;Rural;Publico;Fundamental;2s;Aprovado;87,9
2007;Sul;Rural;Total;Fundamental;2s;Aprovado;87,9
2007;Sul;Total;Estadual;Fundamental;2s;Aprovado;88,4
2007;Sul;Total;Federal;Fundamental;2s;Aprovado;96
2007;Sul;Total;Municipal;Fundamental;2s;Aprovado;87,3
2007;Sul;Total;Particular;Fundamental;2s;Aprovado;98
2007;Sul;Total;Publico;Fundamental;2s;Aprovado;87,6
2007;Sul;Total;Total;Fundamental;2s;Aprovado;88,4
2007;Sul;Urbana;Estadual;Fundamental;2s;Aprovado;88,4
2007;Sul;Urbana;Federal;Fundamental;2s;Aprovado;96
2007;Sul;Urbana;Municipal;Fundamental;2s;Aprovado;87,1
2007;Sul;Urbana;Particular;Fundamental;2s;Aprovado;98
2007;Sul;Urbana;Publico;Fundamental;2s;Aprovado;87,5
2007;Sul;Urbana;Total;Fundamental;2s;Aprovado;88,4
2007;Centro_Oeste;Rural;Estadual;Fundamental;2s;Aprovado;82
2007;Centro_Oeste;Rural;Federal;Fundamental;2s;Aprovado;
2007;Centro_Oeste;Rural;Municipal;Fundamental;2s;Aprovado;81,1
2007;Centro_Oeste;Rural;Particular;Fundamental;2s;Aprovado;92,2
2007;Centro_Oeste;Rural;Publico;Fundamental;2s;Aprovado;81,3
2007;Centro_Oeste;Rural;Total;Fundamental;2s;Aprovado;81,4
2007;Centro_Oeste;Total;Estadual;Fundamental;2s;Aprovado;84,3
2007;Centro_Oeste;Total;Federal;Fundamental;2s;Aprovado;93,1
2007;Centro_Oeste;Total;Municipal;Fundamental;2s;Aprovado;84,7
2007;Centro_Oeste;Total;Particular;Fundamental;2s;Aprovado;98,3
2007;Centro_Oeste;Total;Publico;Fundamental;2s;Aprovado;84,6
2007;Centro_Oeste;Total;Total;Fundamental;2s;Aprovado;86,1
2007;Centro_Oeste;Urbana;Estadual;Fundamental;2s;Aprovado;84,5
2007;Centro_Oeste;Urbana;Federal;Fundamental;2s;Aprovado;93,1
2007;Centro_Oeste;Urbana;Municipal;Fundamental;2s;Aprovado;85,4
2007;Centro_Oeste;Urbana;Particular;Fundamental;2s;Aprovado;98,3
2007;Centro_Oeste;Urbana;Publico;Fundamental;2s;Aprovado;85
2007;Centro_Oeste;Urbana;Total;Fundamental;2s;Aprovado;86,6
2007;Norte;Rural;Estadual;Fundamental;3s;Aprovado;75,1
2007;Norte;Rural;Federal;Fundamental;3s;Aprovado;
2007;Norte;Rural;Municipal;Fundamental;3s;Aprovado;72,1
2007;Norte;Rural;Particular;Fundamental;3s;Aprovado;89,7
2007;Norte;Rural;Publico;Fundamental;3s;Aprovado;72,4
2007;Norte;Rural;Total;Fundamental;3s;Aprovado;72,5
2007;Norte;Total;Estadual;Fundamental;3s;Aprovado;82,9
2007;Norte;Total;Federal;Fundamental;3s;Aprovado;95,4
2007;Norte;Total;Municipal;Fundamental;3s;Aprovado;78,2
2007;Norte;Total;Particular;Fundamental;3s;Aprovado;97,8
2007;Norte;Total;Publico;Fundamental;3s;Aprovado;79,6
2007;Norte;Total;Total;Fundamental;3s;Aprovado;80,3
2007;Norte;Urbana;Estadual;Fundamental;3s;Aprovado;84,1
2007;Norte;Urbana;Federal;Fundamental;3s;Aprovado;95,4
2007;Norte;Urbana;Municipal;Fundamental;3s;Aprovado;83,1
2007;Norte;Urbana;Particular;Fundamental;3s;Aprovado;98
2007;Norte;Urbana;Publico;Fundamental;3s;Aprovado;83,5
2007;Norte;Urbana;Total;Fundamental;3s;Aprovado;84,4
2007;Nordeste;Rural;Estadual;Fundamental;3s;Aprovado;81,9
2007;Nordeste;Rural;Federal;Fundamental;3s;Aprovado;100
2007;Nordeste;Rural;Municipal;Fundamental;3s;Aprovado;77,5
2007;Nordeste;Rural;Particular;Fundamental;3s;Aprovado;90,3
2007;Nordeste;Rural;Publico;Fundamental;3s;Aprovado;77,6
2007;Nordeste;Rural;Total;Fundamental;3s;Aprovado;77,6
2007;Nordeste;Total;Estadual;Fundamental;3s;Aprovado;80,2
2007;Nordeste;Total;Federal;Fundamental;3s;Aprovado;100
2007;Nordeste;Total;Municipal;Fundamental;3s;Aprovado;78,6
2007;Nordeste;Total;Particular;Fundamental;3s;Aprovado;96,9
2007;Nordeste;Total;Publico;Fundamental;3s;Aprovado;78,8
2007;Nordeste;Total;Total;Fundamental;3s;Aprovado;80,2
2007;Nordeste;Urbana;Estadual;Fundamental;3s;Aprovado;80
2007;Nordeste;Urbana;Federal;Fundamental;3s;Aprovado;100
2007;Nordeste;Urbana;Municipal;Fundamental;3s;Aprovado;79,5
2007;Nordeste;Urbana;Particular;Fundamental;3s;Aprovado;97
2007;Nordeste;Urbana;Publico;Fundamental;3s;Aprovado;79,6
2007;Nordeste;Urbana;Total;Fundamental;3s;Aprovado;81,7
2007;Sudeste;Rural;Estadual;Fundamental;3s;Aprovado;94,4
2007;Sudeste;Rural;Federal;Fundamental;3s;Aprovado;
2007;Sudeste;Rural;Municipal;Fundamental;3s;Aprovado;88
2007;Sudeste;Rural;Particular;Fundamental;3s;Aprovado;96,5
2007;Sudeste;Rural;Publico;Fundamental;3s;Aprovado;88,9
2007;Sudeste;Rural;Total;Fundamental;3s;Aprovado;89
2007;Sudeste;Total;Estadual;Fundamental;3s;Aprovado;96,6
2007;Sudeste;Total;Federal;Fundamental;3s;Aprovado;95,1
2007;Sudeste;Total;Municipal;Fundamental;3s;Aprovado;92,3
2007;Sudeste;Total;Particular;Fundamental;3s;Aprovado;98,7
2007;Sudeste;Total;Publico;Fundamental;3s;Aprovado;93,7
2007;Sudeste;Total;Total;Fundamental;3s;Aprovado;94,3
2007;Sudeste;Urbana;Estadual;Fundamental;3s;Aprovado;96,7
2007;Sudeste;Urbana;Federal;Fundamental;3s;Aprovado;95,1
2007;Sudeste;Urbana;Municipal;Fundamental;3s;Aprovado;92,8
2007;Sudeste;Urbana;Particular;Fundamental;3s;Aprovado;98,7
2007;Sudeste;Urbana;Publico;Fundamental;3s;Aprovado;94,1
2007;Sudeste;Urbana;Total;Fundamental;3s;Aprovado;94,6
2007;Sul;Rural;Estadual;Fundamental;3s;Aprovado;90,6
2007;Sul;Rural;Federal;Fundamental;3s;Aprovado;
2007;Sul;Rural;Municipal;Fundamental;3s;Aprovado;92
2007;Sul;Rural;Particular;Fundamental;3s;Aprovado;94,4
2007;Sul;Rural;Publico;Fundamental;3s;Aprovado;91,8
2007;Sul;Rural;Total;Fundamental;3s;Aprovado;91,8
2007;Sul;Total;Estadual;Fundamental;3s;Aprovado;90,9
2007;Sul;Total;Federal;Fundamental;3s;Aprovado;94,9
2007;Sul;Total;Municipal;Fundamental;3s;Aprovado;91,7
2007;Sul;Total;Particular;Fundamental;3s;Aprovado;98,5
2007;Sul;Total;Publico;Fundamental;3s;Aprovado;91,5
2007;Sul;Total;Total;Fundamental;3s;Aprovado;92
2007;Sul;Urbana;Estadual;Fundamental;3s;Aprovado;90,9
2007;Sul;Urbana;Federal;Fundamental;3s;Aprovado;94,9
2007;Sul;Urbana;Municipal;Fundamental;3s;Aprovado;91,7
2007;Sul;Urbana;Particular;Fundamental;3s;Aprovado;98,6
2007;Sul;Urbana;Publico;Fundamental;3s;Aprovado;91,5
2007;Sul;Urbana;Total;Fundamental;3s;Aprovado;92,1
2007;Centro_Oeste;Rural;Estadual;Fundamental;3s;Aprovado;86
2007;Centro_Oeste;Rural;Federal;Fundamental;3s;Aprovado;
2007;Centro_Oeste;Rural;Municipal;Fundamental;3s;Aprovado;84,4
2007;Centro_Oeste;Rural;Particular;Fundamental;3s;Aprovado;94,8
2007;Centro_Oeste;Rural;Publico;Fundamental;3s;Aprovado;84,8
2007;Centro_Oeste;Rural;Total;Fundamental;3s;Aprovado;84,9
2007;Centro_Oeste;Total;Estadual;Fundamental;3s;Aprovado;88,8
2007;Centro_Oeste;Total;Federal;Fundamental;3s;Aprovado;92
2007;Centro_Oeste;Total;Municipal;Fundamental;3s;Aprovado;87,5
2007;Centro_Oeste;Total;Particular;Fundamental;3s;Aprovado;98,3
2007;Centro_Oeste;Total;Publico;Fundamental;3s;Aprovado;88
2007;Centro_Oeste;Total;Total;Fundamental;3s;Aprovado;89,1
2007;Centro_Oeste;Urbana;Estadual;Fundamental;3s;Aprovado;89
2007;Centro_Oeste;Urbana;Federal;Fundamental;3s;Aprovado;92
2007;Centro_Oeste;Urbana;Municipal;Fundamental;3s;Aprovado;88
2007;Centro_Oeste;Urbana;Particular;Fundamental;3s;Aprovado;98,3
2007;Centro_Oeste;Urbana;Publico;Fundamental;3s;Aprovado;88,4
2007;Centro_Oeste;Urbana;Total;Fundamental;3s;Aprovado;89,6
2007;Norte;Rural;Estadual;Fundamental;4s;Aprovado;72,4
2007;Norte;Rural;Federal;Fundamental;4s;Aprovado;
2007;Norte;Rural;Municipal;Fundamental;4s;Aprovado;77,4
2007;Norte;Rural;Particular;Fundamental;4s;Aprovado;88,2
2007;Norte;Rural;Publico;Fundamental;4s;Aprovado;76,6
2007;Norte;Rural;Total;Fundamental;4s;Aprovado;76,7
2007;Norte;Total;Estadual;Fundamental;4s;Aprovado;83,2
2007;Norte;Total;Federal;Fundamental;4s;Aprovado;95,1
2007;Norte;Total;Municipal;Fundamental;4s;Aprovado;81
2007;Norte;Total;Particular;Fundamental;4s;Aprovado;97,6
2007;Norte;Total;Publico;Fundamental;4s;Aprovado;81,7
2007;Norte;Total;Total;Fundamental;4s;Aprovado;82,4
2007;Norte;Urbana;Estadual;Fundamental;4s;Aprovado;85,1
2007;Norte;Urbana;Federal;Fundamental;4s;Aprovado;95,1
2007;Norte;Urbana;Municipal;Fundamental;4s;Aprovado;83,5
2007;Norte;Urbana;Particular;Fundamental;4s;Aprovado;97,8
2007;Norte;Urbana;Publico;Fundamental;4s;Aprovado;84,2
2007;Norte;Urbana;Total;Fundamental;4s;Aprovado;85,1
2007;Nordeste;Rural;Estadual;Fundamental;4s;Aprovado;76,8
2007;Nordeste;Rural;Federal;Fundamental;4s;Aprovado;100
2007;Nordeste;Rural;Municipal;Fundamental;4s;Aprovado;80,4
2007;Nordeste;Rural;Particular;Fundamental;4s;Aprovado;88,9
2007;Nordeste;Rural;Publico;Fundamental;4s;Aprovado;80,2
2007;Nordeste;Rural;Total;Fundamental;4s;Aprovado;80,3
2007;Nordeste;Total;Estadual;Fundamental;4s;Aprovado;78,2
2007;Nordeste;Total;Federal;Fundamental;4s;Aprovado;98,6
2007;Nordeste;Total;Municipal;Fundamental;4s;Aprovado;80,6
2007;Nordeste;Total;Particular;Fundamental;4s;Aprovado;96,9
2007;Nordeste;Total;Publico;Fundamental;4s;Aprovado;80,2
2007;Nordeste;Total;Total;Fundamental;4s;Aprovado;81,6
2007;Nordeste;Urbana;Estadual;Fundamental;4s;Aprovado;78,3
2007;Nordeste;Urbana;Federal;Fundamental;4s;Aprovado;98,5
2007;Nordeste;Urbana;Municipal;Fundamental;4s;Aprovado;80,8
2007;Nordeste;Urbana;Particular;Fundamental;4s;Aprovado;97
2007;Nordeste;Urbana;Publico;Fundamental;4s;Aprovado;80,3
2007;Nordeste;Urbana;Total;Fundamental;4s;Aprovado;82,3
2007;Sudeste;Rural;Estadual;Fundamental;4s;Aprovado;84,5
2007;Sudeste;Rural;Federal;Fundamental;4s;Aprovado;
2007;Sudeste;Rural;Municipal;Fundamental;4s;Aprovado;87,8
2007;Sudeste;Rural;Particular;Fundamental;4s;Aprovado;97,5
2007;Sudeste;Rural;Publico;Fundamental;4s;Aprovado;87,2
2007;Sudeste;Rural;Total;Fundamental;4s;Aprovado;87,4
2007;Sudeste;Total;Estadual;Fundamental;4s;Aprovado;89,1
2007;Sudeste;Total;Federal;Fundamental;4s;Aprovado;95,8
2007;Sudeste;Total;Municipal;Fundamental;4s;Aprovado;90,1
2007;Sudeste;Total;Particular;Fundamental;4s;Aprovado;98,2
2007;Sudeste;Total;Publico;Fundamental;4s;Aprovado;89,7
2007;Sudeste;Total;Total;Fundamental;4s;Aprovado;90,7
2007;Sudeste;Urbana;Estadual;Fundamental;4s;Aprovado;89,3
2007;Sudeste;Urbana;Federal;Fundamental;4s;Aprovado;95,8
2007;Sudeste;Urbana;Municipal;Fundamental;4s;Aprovado;90,2
2007;Sudeste;Urbana;Particular;Fundamental;4s;Aprovado;98,2
2007;Sudeste;Urbana;Publico;Fundamental;4s;Aprovado;89,9
2007;Sudeste;Urbana;Total;Fundamental;4s;Aprovado;90,9
2007;Sul;Rural;Estadual;Fundamental;4s;Aprovado;90,8
2007;Sul;Rural;Federal;Fundamental;4s;Aprovado;
2007;Sul;Rural;Municipal;Fundamental;4s;Aprovado;92,8
2007;Sul;Rural;Particular;Fundamental;4s;Aprovado;90,2
2007;Sul;Rural;Publico;Fundamental;4s;Aprovado;92,5
2007;Sul;Rural;Total;Fundamental;4s;Aprovado;92,4
2007;Sul;Total;Estadual;Fundamental;4s;Aprovado;89,8
2007;Sul;Total;Federal;Fundamental;4s;Aprovado;98
2007;Sul;Total;Municipal;Fundamental;4s;Aprovado;92,5
2007;Sul;Total;Particular;Fundamental;4s;Aprovado;98,3
2007;Sul;Total;Publico;Fundamental;4s;Aprovado;91,8
2007;Sul;Total;Total;Fundamental;4s;Aprovado;92,2
2007;Sul;Urbana;Estadual;Fundamental;4s;Aprovado;89,8
2007;Sul;Urbana;Federal;Fundamental;4s;Aprovado;98
2007;Sul;Urbana;Municipal;Fundamental;4s;Aprovado;92,5
2007;Sul;Urbana;Particular;Fundamental;4s;Aprovado;98,4
2007;Sul;Urbana;Publico;Fundamental;4s;Aprovado;91,7
2007;Sul;Urbana;Total;Fundamental;4s;Aprovado;92,2
2007;Centro_Oeste;Rural;Estadual;Fundamental;4s;Aprovado;88,3
2007;Centro_Oeste;Rural;Federal;Fundamental;4s;Aprovado;
2007;Centro_Oeste;Rural;Municipal;Fundamental;4s;Aprovado;86,8
2007;Centro_Oeste;Rural;Particular;Fundamental;4s;Aprovado;93,2
2007;Centro_Oeste;Rural;Publico;Fundamental;4s;Aprovado;87,1
2007;Centro_Oeste;Rural;Total;Fundamental;4s;Aprovado;87,1
2007;Centro_Oeste;Total;Estadual;Fundamental;4s;Aprovado;90,3
2007;Centro_Oeste;Total;Federal;Fundamental;4s;Aprovado;83,1
2007;Centro_Oeste;Total;Municipal;Fundamental;4s;Aprovado;89,8
2007;Centro_Oeste;Total;Particular;Fundamental;4s;Aprovado;98
2007;Centro_Oeste;Total;Publico;Fundamental;4s;Aprovado;90
2007;Centro_Oeste;Total;Total;Fundamental;4s;Aprovado;90,9
2007;Centro_Oeste;Urbana;Estadual;Fundamental;4s;Aprovado;90,5
2007;Centro_Oeste;Urbana;Federal;Fundamental;4s;Aprovado;83,1
2007;Centro_Oeste;Urbana;Municipal;Fundamental;4s;Aprovado;90,4
2007;Centro_Oeste;Urbana;Particular;Fundamental;4s;Aprovado;98
2007;Centro_Oeste;Urbana;Publico;Fundamental;4s;Aprovado;90,3
2007;Centro_Oeste;Urbana;Total;Fundamental;4s;Aprovado;91,3
2007;Norte;Rural;Estadual;Fundamental;5s;Aprovado;73,6
2007;Norte;Rural;Federal;Fundamental;5s;Aprovado;
2007;Norte;Rural;Municipal;Fundamental;5s;Aprovado;72
2007;Norte;Rural;Particular;Fundamental;5s;Aprovado;85
2007;Norte;Rural;Publico;Fundamental;5s;Aprovado;72,3
2007;Norte;Rural;Total;Fundamental;5s;Aprovado;72,3
2007;Norte;Total;Estadual;Fundamental;5s;Aprovado;72,5
2007;Norte;Total;Federal;Fundamental;5s;Aprovado;88,7
2007;Norte;Total;Municipal;Fundamental;5s;Aprovado;70,8
2007;Norte;Total;Particular;Fundamental;5s;Aprovado;95,5
2007;Norte;Total;Publico;Fundamental;5s;Aprovado;71,6
2007;Norte;Total;Total;Fundamental;5s;Aprovado;72,7
2007;Norte;Urbana;Estadual;Fundamental;5s;Aprovado;72,4
2007;Norte;Urbana;Federal;Fundamental;5s;Aprovado;88,7
2007;Norte;Urbana;Municipal;Fundamental;5s;Aprovado;70,1
2007;Norte;Urbana;Particular;Fundamental;5s;Aprovado;95,8
2007;Norte;Urbana;Publico;Fundamental;5s;Aprovado;71,5
2007;Norte;Urbana;Total;Fundamental;5s;Aprovado;72,8
2007;Nordeste;Rural;Estadual;Fundamental;5s;Aprovado;65,1
2007;Nordeste;Rural;Federal;Fundamental;5s;Aprovado;71,4
2007;Nordeste;Rural;Municipal;Fundamental;5s;Aprovado;69
2007;Nordeste;Rural;Particular;Fundamental;5s;Aprovado;83,4
2007;Nordeste;Rural;Publico;Fundamental;5s;Aprovado;68,7
2007;Nordeste;Rural;Total;Fundamental;5s;Aprovado;68,7
2007;Nordeste;Total;Estadual;Fundamental;5s;Aprovado;61,7
2007;Nordeste;Total;Federal;Fundamental;5s;Aprovado;94,8
2007;Nordeste;Total;Municipal;Fundamental;5s;Aprovado;65,3
2007;Nordeste;Total;Particular;Fundamental;5s;Aprovado;93,5
2007;Nordeste;Total;Publico;Fundamental;5s;Aprovado;64,1
2007;Nordeste;Total;Total;Fundamental;5s;Aprovado;65,8
2007;Nordeste;Urbana;Estadual;Fundamental;5s;Aprovado;61,4
2007;Nordeste;Urbana;Federal;Fundamental;5s;Aprovado;95,1
2007;Nordeste;Urbana;Municipal;Fundamental;5s;Aprovado;63,5
2007;Nordeste;Urbana;Particular;Fundamental;5s;Aprovado;93,7
2007;Nordeste;Urbana;Publico;Fundamental;5s;Aprovado;62,7
2007;Nordeste;Urbana;Total;Fundamental;5s;Aprovado;65,1
2007;Sudeste;Rural;Estadual;Fundamental;5s;Aprovado;80,9
2007;Sudeste;Rural;Federal;Fundamental;5s;Aprovado;
2007;Sudeste;Rural;Municipal;Fundamental;5s;Aprovado;77,5
2007;Sudeste;Rural;Particular;Fundamental;5s;Aprovado;92,9
2007;Sudeste;Rural;Publico;Fundamental;5s;Aprovado;78,9
2007;Sudeste;Rural;Total;Fundamental;5s;Aprovado;79,1
2007;Sudeste;Total;Estadual;Fundamental;5s;Aprovado;84,2
2007;Sudeste;Total;Federal;Fundamental;5s;Aprovado;87,9
2007;Sudeste;Total;Municipal;Fundamental;5s;Aprovado;81,8
2007;Sudeste;Total;Particular;Fundamental;5s;Aprovado;96,3
2007;Sudeste;Total;Publico;Fundamental;5s;Aprovado;83,4
2007;Sudeste;Total;Total;Fundamental;5s;Aprovado;84,7
2007;Sudeste;Urbana;Estadual;Fundamental;5s;Aprovado;84,3
2007;Sudeste;Urbana;Federal;Fundamental;5s;Aprovado;87,9
2007;Sudeste;Urbana;Municipal;Fundamental;5s;Aprovado;82,1
2007;Sudeste;Urbana;Particular;Fundamental;5s;Aprovado;96,4
2007;Sudeste;Urbana;Publico;Fundamental;5s;Aprovado;83,5
2007;Sudeste;Urbana;Total;Fundamental;5s;Aprovado;85
2007;Sul;Rural;Estadual;Fundamental;5s;Aprovado;82,2
2007;Sul;Rural;Federal;Fundamental;5s;Aprovado;
2007;Sul;Rural;Municipal;Fundamental;5s;Aprovado;79,4
2007;Sul;Rural;Particular;Fundamental;5s;Aprovado;93,8
